"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Hoy la @MuniLima a través del Concejo Metropolitano aprobó una transferencia para compensar costos adicionales gene… https://t.co/BETmI0O1ZI",FALSE,305,NA,2020-04-07 21:34:58,TRUE,NA,"1247639026103914496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",38,FALSE,FALSE,NA,NA
"Mis más sentidas condolencias a los familiares del primer fallecido por COVID-19 en el Perú. Tenemos que seguir lle… https://t.co/k5D8DNrbLL",FALSE,206,NA,2020-03-19 23:20:35,TRUE,NA,"1240780235349639169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",23,FALSE,FALSE,NA,NA
"Invocamos a las autoridades locales a seguir trabajando para garantizar los servicios básicos a toda la población e… https://t.co/TTiHlpubr2",FALSE,28,"JorgeMunozPe",2020-03-19 18:32:19,TRUE,"1240707686615797760","1240707693096001536","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",8,FALSE,FALSE,NA,NA
"Nos encontramos en San Juan de Miraflores junto a su alcaldesa,  reforzando con las cistenas de la Municipalidad de… https://t.co/nDlJnfu48B",FALSE,96,NA,2020-03-19 18:32:18,TRUE,NA,"1240707686615797760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",24,FALSE,FALSE,NA,NA
"Insto a los alcaldes distritales a no tomar medidas inconstitucionales ni ilegales frente al Estado de Emergencia.… https://t.co/cwEfrIBXjL",FALSE,4967,NA,2020-03-17 00:43:45,TRUE,NA,"1239714001774235648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",965,FALSE,FALSE,NA,NA
"Luego de la reunión con el Grupo de Trabajo de Gestion de Riesgo de Desastres, queremos pedir responsabilidad para… https://t.co/ryGBaaAMEX",FALSE,90,NA,2020-03-16 18:01:38,TRUE,NA,"1239612807684984832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",12,FALSE,FALSE,NA,NA
"Declaro en sesión permanente el Comité de Gestión de Riesgos de la @MuniLima a fin de articular las acciones dispue… https://t.co/DIIwknquGq",FALSE,557,NA,2020-03-16 01:35:05,TRUE,NA,"1239364530892713986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",103,FALSE,FALSE,NA,NA
"Esta mañana llegamos al Gran Mercado Mayorista de Lima junto al Ministro de Agricultura. Hemos constatado el normal… https://t.co/VhC1qMT35U",FALSE,540,NA,2020-03-15 15:36:19,TRUE,NA,"1239213846264455170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",120,FALSE,FALSE,NA,NA
"Acabamos de culminar una reunión con el presidente @MartinVizcarraC, el premier @VicAZeballos, ministros y alcaldes… https://t.co/9bqyBgXaiq",FALSE,1627,NA,2020-03-15 02:31:02,TRUE,NA,"1239016223100329984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",333,FALSE,FALSE,NA,NA
"Acordamos la entrega de kits para la toma de muestras en nuestros locales de @SisolSalud, además brindaremos apoyo… https://t.co/q7PBAk6S13",FALSE,12,"JorgeMunozPe",2020-03-12 20:14:01,TRUE,"1238196565581467650","1238196568253218817","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",1,FALSE,FALSE,NA,NA
"Hoy me reuní con la ministra de Salud, @EHinostrozaP para articular acciones frente al #COVID19. Entre otras medida… https://t.co/t8T87Pkoyx",FALSE,31,NA,2020-03-12 20:14:00,TRUE,NA,"1238196565581467650",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",3,FALSE,FALSE,NA,NA
"Exhorto a todos los alcaldes de Lima Metropolitana y del país  a tomar medidas de distanciamiento social y prevenci… https://t.co/1a2nQDmmIw",FALSE,200,"JorgeMunozPe",2020-03-12 18:26:42,TRUE,"1238169557568815105","1238169561742094337","163504378","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",47,FALSE,FALSE,NA,NA
"Vecinos de Lima, les pido mantener la calma y evitar generar pánico. Es fundamental en este momento la prevención.… https://t.co/bTGVhMImJ9",FALSE,992,NA,2020-03-12 18:26:41,TRUE,NA,"1238169557568815105",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",281,FALSE,FALSE,NA,NA
"Saludo las medidas adoptadas por el Gobierno frente al #Coronavirus. Es fundamental el trabajo coordinado con todos… https://t.co/65SngASoF7",FALSE,456,NA,2020-03-11 15:16:29,TRUE,NA,"1237759306327523334",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",76,FALSE,FALSE,NA,NA
"Hoy en el #DiaInternacionalDeLaMujer quiero reafirmar mi compromiso para seguir construyendo una generación de igua… https://t.co/NB3k6PyMyl",FALSE,218,NA,2020-03-08 15:44:19,TRUE,NA,"1236679145595244545",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",33,FALSE,FALSE,NA,NA
"Es muy importante que todos sigamos algunas medidas de prevención: Lavarse correctamente las manos, cubrirse con el… https://t.co/9UFwQ1NMac",FALSE,25,"JorgeMunozPe",2020-03-06 19:35:39,TRUE,"1236012585243357184","1236012588477054977","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",5,FALSE,FALSE,NA,NA
"Vecinos de Lima, ante primer caso confirmado de #Coronavirus en el país, les pido prudencia. Exhortamos a los 42 di… https://t.co/CKISH7o4eN",FALSE,89,NA,2020-03-06 19:35:38,TRUE,NA,"1236012585243357184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",22,FALSE,FALSE,NA,NA
"Hoy, junto a la Ministra de Economía, @ToniAlvaL y alcaldes distritales, nos reunimos en una mesa técnica a fin de… https://t.co/i3N6wuXy1d",FALSE,61,NA,2020-03-05 17:06:55,TRUE,NA,"1235612767886790656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",8,FALSE,FALSE,NA,NA
"Mis más sinceras condolencias a la familia de don Javier Pérez de Cuéllar, ilustre diplomático y político peruano,… https://t.co/1vlT1aE00L",FALSE,208,NA,2020-03-05 12:41:20,TRUE,NA,"1235545933288366080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",17,FALSE,FALSE,NA,NA
"Esta mañana me encuentro en la Av. Poblet, entre los distritos de Pachacamac y Cieneguilla, donde se construyen 17… https://t.co/iSzHPuZekK",FALSE,313,NA,2020-03-03 14:18:48,TRUE,NA,"1234845685125656578",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",47,FALSE,FALSE,NA,NA
"Felicito a los congresistas electos que hoy reciben sus credenciales. Esta es una nueva oportunidad para seguir for… https://t.co/6oyixwyfR1",FALSE,115,NA,2020-02-28 17:32:28,TRUE,NA,"1233444873962954753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",14,FALSE,FALSE,NA,NA
"Queridos vecinos, luego de un año de arduo trabajo, me llena de enorme satisfacción poder entregar a la ciudad esta… https://t.co/bBNDKq386B",FALSE,946,NA,2020-02-27 22:28:44,TRUE,NA,"1233157043013537793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",139,FALSE,FALSE,NA,NA
"Hoy entregamos a la ciudad la gran obra vía Costa Verde, tramo Escardó-Virú de 2.7 km, que conectará los distritos… https://t.co/naGQSFWhD9",FALSE,974,NA,2020-02-27 13:15:10,TRUE,NA,"1233017731039059969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",178,FALSE,FALSE,NA,NA
"Estamos en las Lomas de Villa María del Triunfo junto a la Policía Nacional de Perú y un equipo de la @MuniLima lle… https://t.co/lNh0twTbBa",FALSE,1833,NA,2020-02-26 15:44:09,TRUE,NA,"1232692837419909121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",305,FALSE,FALSE,NA,NA
"Nos encontramos en la zona del derrumbe, en el Jr. Cotabambas del Centro Histórico de Lima. Hemos procedido a resca… https://t.co/b5564L4Y39",FALSE,157,NA,2020-02-26 05:23:57,TRUE,NA,"1232536760959193088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",26,FALSE,FALSE,NA,NA
"Hoy entregamos la nueva estación Andrés Reyes del Metropolitano, que se conecta con la estación Canaval y Moreyra.… https://t.co/MVRgeUigpW",FALSE,678,NA,2020-02-21 18:36:35,TRUE,NA,"1230924292558180352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",90,FALSE,FALSE,NA,NA
"En aras de nuestro compromiso con la transparencia y honestidad, hoy presento la rendición  de cuentas del 2019 y e… https://t.co/f5adIWaEM4",FALSE,230,NA,2020-02-19 17:09:14,TRUE,NA,"1230177535482310657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",45,FALSE,FALSE,NA,NA
"Sobre el proyecto vial en los alrededores de la Universidad Nacional Mayor de San Marcos: https://t.co/sUlwUUQaSg",FALSE,2858,NA,2019-09-19 16:47:15,FALSE,NA,"1174726658995236870",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",881,FALSE,FALSE,NA,NA
